51	313.10546	6.25013	17.121	0.171	16.88	53467.29837	0.5390124	0.932008985328	53.6741886943	-23.3278376765	1107111027188.0
52	313.17598	-1.16474	17.168	0.18	17.1	53481.21718	0.5268346	0.245989158633	46.7345368567	-27.2852560313	1001112066259.0
53	313.33800	-12.50613	16.802	0.112	15.53	53564.35907	0.5851153	0.963992566933	35.1830265733	-32.6458895815	1012110058256.0
54	313.39140	-1.46868	17.196	0.21	17.02	53481.60471	0.6118113	0.196008965519	46.56016071	-27.6241029366	1001112053847.0
55	313.39245	-1.32079	17.391	0.199	18.76	53482.51472	0.6029741	0.864004440664	46.7050770125	-27.5507836914	1001112059728.0
56	313.42073	-12.47131	17.236	0.116	18.99	53564.48873	0.7460549	0.979994367706	35.2603147113	-32.7050863706	1012110059445.0
57	313.42286	-12.69344	16.894	0.112	16.15	53563.06457	0.5961781	0.0660098047811	35.0206646205	-32.7984848509	1012110051104.0
58	313.42751	-12.60174	16.775	0.111	15.21	53563.95422	0.6738722	0.813998262573	35.1223006528	-32.7649010778	1012110054571.0
59	313.43136	-12.53100	16.879	0.107	16.07	53563.79769	0.5437463	0.803995539827	35.2007799972	-32.7391733701	1012110057139.0
60	313.45038	-4.65741	17.112	0.198	16.21	53706.29025	0.457299	0.396003490052	43.4322478113	-29.238650547	1004112038004.0
61	313.45347	-12.61245	16.854	0.113	15.87	53563.89038	0.6032724	0.895994578896	35.1230981112	-32.7923978242	1012110054076.0
62	313.60971	-13.87103	17.21	0.07	19.43	53564.07873	0.6521179	0.642000165913	33.8233374795	-33.4420923497	1012110008722.0
63	313.69198	0.29884	16.879	0.151	15.46	53874.93071	0.5644813	0.480010055253	48.44546231	-26.985250662	1101112012718.0
64	313.80325	-13.62387	16.929	0.065	16.93	53563.46982	0.4758338	0.602007255482	34.1851740264	-33.5151973159	1012110017470.0
65	313.83826	-1.17943	17.191	0.223	16.82	53481.68646	0.6055948	0.658001686927	47.096594851	-27.8646111759	1001112065454.0
66	313.92165	-12.32231	17.256	0.122	18.92	53563.14906	0.6271794	0.234002902522	35.6630012973	-33.0888002398	1012110064607.0
67	314.35142	-6.65986	17.155	0.099	18.43	53705.50433	0.6149044	0.599993104624	41.8810019037	-30.9744826676	1007111067767.0
68	314.43350	-1.32706	17.114	0.202	16.59	53481.1446	0.6032906	0.0600052445661	47.293409399	-28.4526815364	1001112059640.0
69	314.53143	-15.13065	17.008	0.088	17.46	53711.74484	0.6410889	0.0540021828492	32.8490958425	-34.7582100132	1015109060234.0
70	314.58670	-9.44593	17.093	0.138	17.26	53712.40248	0.5765998	0.695995038492	39.0867661339	-32.4464971159	1009111065588.0
71	314.59096	-2.89353	17.143	0.15	17.4	53706.40797	0.4827254	0.643984343886	45.8345582185	-29.3735054546	1004112107700.0
72	314.60007	1.28100	17.228	0.165	17.88	53706.40715	0.5490065	0.72001697612	49.9182911624	-27.250967384	1101112053340.0
73	314.60445	-16.51203	17.046	0.115	17.29	53712.15126	0.6055329	0.283988202777	31.3208914285	-35.3482675907	1015109014120.0
74	314.61976	0.35339	17.061	0.15	16.9	53705.70085	0.7233864	0.0659968171967	49.0375751761	-27.7515578996	1101112015036.0
75	314.70440	-18.86787	17.202	0.121	18.52	53563.35601	0.6229998	0.521998883472	28.6525349305	-36.2851683082	1018108028164.0
76	314.84845	-12.55440	17.019	0.082	17.54	53712.31877	0.5315663	0.379983644554	35.8591117872	-34.0087246399	1012111051564.0
77	314.86917	-10.19657	17.396	0.235	18.1	53705.92245	0.5374792	0.861999496905	38.4301080783	-33.0260071716	1009112034572.0
78	314.93914	-16.72282	17.377	0.139	19.6	53712.6092	0.515062	0.773992257236	31.2268610091	-35.724344138	1015109007270.0
79	315.00965	-12.07357	16.926	0.093	16.65	53712.41196	0.5625066	0.611985352705	36.4654401874	-33.9520774424	1012111067350.0
80	315.03626	0.45058	17.145	0.148	17.32	53481.46086	0.4661368	0.401997010311	49.3764643946	-28.0568734173	1101113017035.0
81	315.08865	-14.85274	17.213	0.082	19.19	53711.9745	0.5564737	0.0359919974726	33.4167939646	-35.1460842829	1015109069220.0
82	315.17549	3.07673	17.178	0.196	17.02	53481.27994	0.6869717	0.77600722127	51.968700481	-26.7833068212	1104113010159.0
83	315.24958	0.66522	17.134	0.151	17.38	53482.58711	0.5899444	0.995998266953	49.7102141195	-28.1267390806	1101113024792.0
84	315.29410	-11.69823	16.701	0.088	15.28	53712.11734	0.6095264	0.0679963985021	37.0173405351	-34.0469938233	1012111079667.0
85	315.29606	-12.55101	17.071	0.064	18.17	53712.47829	0.512399	0.493980277082	36.0813007428	-34.4051302682	1012111051708.0
86	315.36822	-18.65530	16.803	0.122	15.27	53563.45712	0.4484229	0.531999592349	29.1726183328	-36.8006001776	1018108034830.0
87	315.37609	-11.18742	17.123	0.175	16.91	53705.40323	0.487404	0.62799238415	37.6161705643	-33.9028586803	1009112003717.0
88	315.47503	6.09597	17.126	0.134	17.72	53466.47662	0.7008843	0.312004135354	54.9618278923	-25.3766988162	1107112018411.0
89	315.88349	-2.06484	16.86	0.137	15.48	53481.53096	0.454232	0.562003557643	47.4053109849	-30.0760703246	1001113027799.0
90	315.91066	-11.83043	17.201	0.102	18.64	53712.05463	0.5288937	0.481999501979	37.1805517173	-34.6500384788	1012111075186.0
91	315.92048	-13.01857	16.765	0.067	15.84	53713.06147	0.6788737	0.845998305726	35.8677273875	-35.1525563609	1012111036242.0
92	316.57132	-9.09145	17.29	0.195	17.83	53705.12131	0.4847188	0.447981798934	40.5097060356	-34.042164901	1009112070770.0
93	316.64026	-12.21596	17.285	0.074	19.97	53712.74937	0.6472354	0.966001241584	37.1193509401	-35.4595685485	1012111062632.0
94	316.71384	-0.80928	16.905	0.141	15.71	53481.38195	0.5427522	0.384003233892	49.1434348997	-30.1449183268	1001113073846.0
95	316.73036	-5.03477	17.037	0.161	16.48	53705.40005	0.6789253	0.54798974203	44.8816426778	-32.2838763954	1004113021006.0
96	316.75254	-0.66449	16.877	0.166	15.23	53482.16976	0.5280528	0.859995818595	49.3096987403	-30.1027206613	1001113079013.0
97	316.88536	-2.03157	17.164	0.11	18.45	53481.42433	0.5392559	0.336002999684	48.0294369978	-30.9212805708	1001113029000.0
98	316.89503	1.41846	17.055	0.235	15.57	53482.32849	0.7062526	0.912000040771	51.4307070095	-29.1234224509	1101113053478.0
99	316.94973	-16.73925	17.147	0.109	18.07	53711.76572	0.5071308	0.0420002098108	32.0952082256	-37.5193635361	1015110006156.0
100	316.95681	-15.06051	17.027	0.134	16.83	53712.96381	0.5991877	0.967988161312	34.0489691937	-36.8894426259	1015110057139.0
101	317.03462	-11.10396	16.983	0.139	16.45	53705.50559	0.5478155	0.753990166399	38.5556489523	-35.3371672857	1009112006256.0
102	317.12882	-13.48412	16.808	0.125	15.31	53712.57771	0.7076885	0.616001249131	35.9348337141	-36.4163323993	1012111020712.0
103	317.12928	-13.48415	16.806	0.125	15.33	53706.23256	0.7076675	0.902001999522	35.9350252159	-36.4167534058	1012112019234.0
104	317.25175	-4.89271	17.163	0.27	15.82	53705.65728	0.5540335	0.758000193135	45.3287198098	-32.6682510913	1004113026130.0
105	317.27205	-4.57895	16.926	0.19	15.31	53706.2206	0.6611548	0.931999586173	45.6651246428	-32.5321016949	1004113037333.0
106	317.37999	-18.54434	17.357	0.109	19.97	53561.39999	0.5139797	0.174000451763	30.1424920047	-38.5494880194	1018109035344.0
107	317.44263	-14.79301	16.836	0.141	15.31	53711.96138	0.5665796	0.379999562298	34.58702798	-37.2173526731	1015110065102.0
108	317.55411	-13.76251	17.308	0.122	19.29	53705.08765	0.4502797	0.50597661853	35.825862449	-36.9069408498	1012112010661.0
109	317.67684	-11.08184	17.298	0.112	19.38	53705.39137	0.6810161	0.677992781668	38.914444779	-35.8962688503	1009113006583.0
110	317.70478	-6.68795	17.322	0.122	19.34	53705.35774	0.5127766	0.416001042162	43.706117307	-33.9279778848	1007113054295.0
111	317.72824	-0.15820	17.087	0.198	16.29	53481.97474	0.5276288	0.880002001402	50.4025678451	-30.6679617186	1001113096703.0
112	317.84982	-9.03017	17.359	0.31	16.61	53705.58345	0.6110445	0.443994668138	41.2677709118	-35.1414222239	1009113066665.0
113	317.98465	-8.54458	17.23	0.18	17.6	53704.83946	0.6030523	0.027996742574	41.8702890292	-35.038976407	1009113080454.0
114	318.02589	-6.16862	16.881	0.168	15.29	53706.06475	0.5848678	0.989992952236	44.4398117374	-33.9604981855	1007113070459.0
115	318.28816	3.53046	17.117	0.164	17.02	53480.11392	0.4545585	0.873986516599	54.3262914868	-29.1342888879	1104114025362.0
116	318.29407	-10.15773	17.212	0.313	15.49	53705.42376	0.5710197	0.787985598392	40.2690333876	-36.0378962279	1009113034095.0
117	318.41197	-4.65859	17.401	0.156	19.51	53705.94499	0.5539043	0.888006466106	46.2510329846	-33.5597895511	1004114030787.0
118	318.51813	-12.91574	16.737	0.097	15.22	53705.75475	0.5495889	0.867977682952	37.276431817	-37.4174105072	1012112036676.0
119	318.62034	-15.47583	16.9	0.12	15.93	53712.55297	0.4918196	0.899993412211	34.3486179654	-38.5300845879	1015110044446.0
120	318.71910	-16.09230	16.967	0.175	15.87	53712.38478	0.633867	0.626000407035	33.6646237219	-38.8526504533	1015110025190.0
121	318.75783	-1.94396	16.923	0.104	16.49	53481.98227	0.4902963	0.942014043336	49.2502687414	-32.4804091169	1001114029509.0
122	318.76975	-13.84623	17.085	0.123	17.35	53705.15637	0.5053731	0.331990760882	36.329164206	-38.0209758837	1012112008107.0
123	319.04398	3.29346	17.204	0.12	18.37	53479.19663	0.4649876	0.0919998726749	54.5847620049	-29.8924550028	1104114016962.0
124	319.04539	-6.96965	17.483	0.257	18.51	53705.20153	0.5146908	0.591995815732	44.1734329924	-35.2330278896	1007113045498.0
125	319.08486	-7.44457	17.412	0.238	18.24	53704.90715	0.4967108	0.077999511981	43.6833516126	-35.492551804	1007113031048.0
126	319.16495	-5.06297	17.093	0.154	16.99	53705.45256	0.6054819	0.692000537092	46.2746761703	-34.4118719393	1004114018227.0
127	319.28459	-12.75058	17.146	0.109	18.16	53705.41691	0.533345	0.453993193907	37.8585459656	-38.028768293	1012112041558.0
128	319.34853	-4.30411	17.133	0.117	18.07	53704.96612	0.6302655	0.0680110207468	47.1816142729	-34.1926688438	1004114042346.0
129	319.39908	-8.86114	17.454	0.27	18.04	53705.29859	0.5091888	0.269991013149	42.3127866371	-36.4267823412	1009113071935.0
130	319.42985	-8.88785	17.486	0.266	18.38	53705.17807	0.5744386	0.589997608098	42.300601514	-36.4660456477	1009113070909.0
131	319.47630	-0.28230	16.999	0.111	17.11	53482.29667	0.6488838	0.993999541985	51.3697620635	-32.2139965696	1001114085445.0
132	319.48191	-12.80151	16.898	0.108	16.3	53704.67347	0.6227709	0.0399962490192	37.9015455905	-38.2249335973	1012112039997.0
133	319.67273	-12.49502	17.306	0.109	19.69	53705.38912	0.643506	0.479992416542	38.3551739744	-38.2659012514	1012112049294.0
134	319.75259	-6.24453	17.457	0.252	18.39	53705.36827	0.5986178	0.622004557837	45.3672930757	-35.5004589542	1007113068252.0
135	320.04831	-14.85382	17.417	0.143	19.89	53705.88301	0.574063	0.987994349052	35.7760828551	-39.5583998936	1015111058363.0
136	320.15404	-13.95147	17.282	0.122	19.2	53704.69964	0.7548184	0.165998073178	36.9003957991	-39.2929043197	1012113004689.0
137	320.53671	0.27887	16.939	0.126	16.29	53481.88463	0.64699	0.613997125154	52.6094590306	-32.8025820698	1101114009760.0
138	320.61136	-12.25747	17.379	0.119	19.96	53705.28473	0.4916165	0.233997434989	39.1264079838	-38.9966716992	1012113053496.0
139	320.66874	-10.92959	17.13	0.099	18.18	53704.9136	0.5764353	0.28798531249	40.6927222545	-38.4735101798	1009114010447.0
140	320.91048	-4.74938	17.273	0.121	19.19	53705.89389	0.6336923	0.743996731544	47.6675196495	-35.762462644	1004115026176.0
141	321.14890	0.52408	17.34	0.115	19.75	53706.12241	0.5802046	0.10998809732	53.2540892684	-33.1801376736	1101115017231.0
142	321.18611	-19.57090	17.251	0.093	19.26	53561.38132	0.5526279	0.239988064306	30.4776134537	-42.2817651127	1018110005220.0
143	321.26158	-0.19488	16.981	0.094	17.19	53481.18586	0.6143017	0.129998012388	52.6076656736	-33.6685324457	1001115082047.0
144	321.29566	-2.76303	17.295	0.142	18.85	53481.95184	0.6639122	0.759993565429	50.0007200479	-35.0710706262	1001115002020.0
145	321.39780	-8.28595	16.819	0.113	15.55	53705.41665	0.540739	0.55599466656	44.1041355373	-37.9098946278	1007114005307.0
146	321.58984	-6.76279	17.353	0.159	19.04	53705.62017	0.5421806	0.853991455981	45.9076268867	-37.3475542568	1007114048598.0
147	321.63208	-7.22104	17.05	0.181	16.29	53705.52946	0.5743614	0.768008435101	45.4282191348	-37.6064061878	1007114035436.0
148	321.71218	-12.32174	17.057	0.093	17.67	53705.58105	0.5469852	0.706003014348	39.6437509422	-39.997508403	1012113051781.0
149	321.72240	-18.94439	16.98	0.081	17.25	53561.053	0.5487866	0.0539856476098	31.5069562793	-42.5488551748	1018110021534.0
150	321.93246	-1.19725	16.887	0.098	16.26	53481.79405	0.5615498	0.627990251262	52.0305531434	-34.7762568142	1001115049813.0
151	322.14984	-16.79517	17.34	0.117	19.79	53704.60779	0.5845584	0.100016012089	34.4219488108	-42.167647031	1015111003954.0
152	322.18518	1.42297	16.876	0.091	16.31	53481.72728	0.5550181	0.330014462597	54.8390119282	-33.5395822615	1101115047026.0
153	322.20409	-13.66542	16.855	0.116	15.86	53705.89839	0.6196328	0.749985475268	38.3023698007	-40.994907161	1012113012748.0
154	322.21505	-16.21559	16.916	0.114	16.33	53705.50836	0.6049373	0.636000788843	35.1779542317	-42.0093452451	1015111019835.0
155	322.32382	-4.98834	17.112	0.098	18.08	53705.10002	0.5872153	0.25600133375	48.296890348	-37.0980710814	1004115019323.0
156	322.51882	-9.56508	16.861	0.086	16.21	53705.03906	0.5583326	0.255996515349	43.3141415662	-39.485485106	1009114049998.0
157	322.52563	-10.74815	17.03	0.104	17.45	53705.37645	0.6400168	0.448001364959	41.946523394	-40.0280242473	1009114015644.0
158	322.53194	-5.97973	17.001	0.097	17.27	53705.75889	0.6479567	0.795990225874	47.3493779343	-37.7761356339	1007114070922.0
159	322.57446	-15.79314	16.832	0.102	15.73	53704.80815	0.4901101	0.027998402802	35.8814537369	-42.1682876566	1015112029655.0
160	322.57989	-11.94701	17.132	0.101	18.19	53705.75714	0.5497577	0.867990934916	40.5649743882	-40.6028701733	1012113062608.0
161	322.71326	-16.64750	16.987	0.095	17.07	53705.63581	0.5705727	0.842000502293	34.8783049466	-42.6141570289	1015112007472.0
162	322.83971	-3.15650	17.191	0.082	19.03	53705.40367	0.5387751	0.559977623328	50.5880940469	-36.5895553992	1004115072914.0
163	322.84445	-10.13548	16.989	0.067	17.47	53704.85059	0.5328962	0.196004775411	42.8453378872	-40.0317530561	1009114033361.0
164	322.93963	-3.51959	17.288	0.071	19.94	53705.04085	0.5050921	0.223985486984	50.2684198157	-36.8654876989	1004115062146.0
165	322.94990	-18.43182	17.051	0.068	18.16	53561.99762	0.5454053	0.861989239929	32.7105337011	-43.4654810895	1018111031322.0
166	323.06172	-12.18240	16.933	0.11	16.58	53705.32969	0.5054071	0.525985685599	40.5531505901	-41.1295063653	1012114051092.0
167	323.06279	-5.55798	16.797	0.09	15.62	53705.33331	0.460838	0.421983430177	48.1476851617	-38.0210881798	1004115002933.0
168	323.24914	-12.77867	17.298	0.108	19.36	53705.28813	0.4657169	0.456012440176	39.9392658286	-41.5497324662	1012114035433.0
169	323.54580	-2.16656	17.079	0.099	17.64	53705.13136	0.4525278	0.0820095472591	52.1002893844	-36.6569264203	1001116019197.0
170	323.58829	-3.36334	17.301	0.086	19.95	53705.26504	0.5854549	0.540012902784	50.8629203564	-37.3332764082	1004116063559.0
171	323.60156	-6.42850	17.141	0.081	18.65	53705.31056	0.6214766	0.659994278132	47.5298226327	-38.9216001157	1007115059237.0
172	323.83945	-12.45145	16.723	0.093	15.3	53706.15731	0.8871044	0.965990023273	40.66521282	-41.9311850488	1012114044284.0
173	323.87019	-13.34237	16.981	0.103	17.01	53705.83973	0.5732417	0.950004334998	39.5940765056	-42.3357606361	1012114020427.0
174	324.08304	-9.48389	17.138	0.073	18.83	53705.57727	0.6213225	0.522011515757	44.3435824381	-40.8148923292	1009115049438.0
175	324.19692	-16.61344	17.114	0.099	18.04	53705.41149	0.5969347	0.654008554033	35.6488388642	-43.9208107639	1015112008247.0
176	324.25267	-5.18006	17.233	0.09	19.14	53705.72713	0.5987952	0.642017838487	49.3341807661	-38.8472175389	1004116013085.0
177	324.46875	-2.25112	16.732	0.074	15.56	53705.30404	0.5819479	0.415996861586	52.6386275541	-37.4774216017	1001116016628.0
178	324.70867	-14.41802	16.886	0.092	16.36	53705.28575	0.5486321	0.434012337239	38.7127145318	-43.520319522	1015112066283.0
179	324.73023	-12.33178	16.87	0.107	16.0	53705.1913	0.6360223	0.164004155187	41.3185093239	-42.66452293	1012114047233.0
180	324.87052	-13.58887	16.776	0.087	15.76	53705.18424	0.6273136	0.381994587719	39.8422903785	-43.322687582	1012114013787.0
181	325.46313	-8.42692	17.154	0.074	18.83	53705.37092	0.5772869	0.641991010008	46.4397726705	-41.5116541377	1007115001535.0
182	325.66687	-9.32701	17.004	0.078	17.49	53705.82162	0.553881	0.744019022153	45.5094545786	-42.1198941363	1009115053787.0
183	325.80439	-12.78079	17.247	0.081	19.6	53550.48275	0.6069066	0.130001881684	41.3840158952	-43.8040896331	1012115033345.0
184	326.12263	-7.48780	16.832	0.067	16.19	53705.29859	0.4620263	0.61799642141	47.9619397847	-41.6189671215	1007116026127.0
185	326.27618	-12.72231	16.701	0.074	15.24	53705.16985	0.5269956	0.19401528209	41.7333064729	-44.193999329	1012115034721.0
186	326.30781	-8.36740	16.879	0.084	16.29	53705.40113	0.5202272	0.512017057161	47.0556184325	-42.2126952111	1007116002931.0
187	326.84268	-2.69905	16.858	0.08	16.34	53705.79799	0.5722647	0.825997305103	53.8274025713	-39.7051167512	1001117003456.0
188	327.13416	-11.33910	17.298	0.087	19.89	53704.80951	0.6365757	0.158000847354	43.9841455223	-44.3328731944	1012115068552.0
189	327.16776	-3.46159	16.658	0.053	15.36	53705.28896	0.5855463	0.262005925062	53.2300694125	-40.3963290743	1004117059550.0
190	327.19132	-10.10343	17.217	0.076	19.32	53705.6931	0.5431754	0.573987334472	45.5451094203	-43.8110105957	1009116030939.0
191	327.28944	-5.09963	17.057	0.059	18.04	53705.37308	0.4698742	0.34401250376	51.4929607132	-41.3830340688	1004117014583.0
192	327.38834	-10.83955	17.121	0.081	18.37	53526.04666	0.5989078	0.765991693552	44.764643344	-44.3257444596	1009116011578.0
193	327.53983	-10.30017	17.039	0.072	17.96	53705.48236	0.5846271	0.799996784292	45.5280093624	-44.2062374631	1009116025506.0
194	327.83597	-3.85225	17.007	0.071	17.64	53705.33691	0.5219768	0.359999908032	53.2814761725	-41.1682011791	1004117048883.0
195	327.91451	-11.23821	16.692	0.073	15.34	53705.43207	0.6479794	0.388004001361	44.6013100225	-44.9677182432	1009116001689.0
196	327.95056	-10.84685	17.038	0.068	17.93	53705.22104	0.6670264	0.38599731584	45.1144798927	-44.8185456546	1009116011305.0
197	328.27928	-5.43077	16.636	0.056	15.14	53705.64241	0.6527925	0.618014146923	51.82144806	-42.3936715138	1004117005945.0
198	329.40955	-4.60550	17.17	0.088	18.74	53705.41046	0.586768	0.503987947537	53.5935333968	-42.8934040191	1004118025802.0
199	303.75942	-10.14416	17.181	0.111	17.82	0.0	0.585701	0.0	33.1422088959	-23.1312621158	1009108052750.0
200	305.46342	-11.19871	17.035	0.065	17.72	0.0	0.502274	0.0	32.8736492106	-25.0949203869	1009108004607.0
201	305.52109	-9.14023	16.816	0.096	15.37	0.0	0.589456	0.0	34.9485099909	-24.2664883882	1009108100283.0
202	306.88039	-15.55379	17.186	0.066	18.98	0.0	0.518653	0.0	29.0426715627	-28.1180014548	1015106057371.0
203	307.45750	-0.82294	17.418	0.208	17.5	0.0	0.485652	0.0	43.9489264921	-22.1459900567	1001110090862.0
204	308.08516	-13.82390	16.976	0.046	17.74	0.0	0.667603	0.0	31.370377757	-28.5069240242	1012108012972.0
205	308.97099	-14.77591	17.034	0.034	18.53	0.0	0.674286	0.0	30.7599073474	-29.6724961894	1015107083484.0
206	309.72369	-10.88531	16.82	0.06	16.21	0.0	0.59288	0.0	35.1724357426	-28.7532953482	1009110016557.0
207	311.77721	-10.02509	17.209	0.069	19.14	0.0	0.575163	0.0	37.0592400481	-30.209496378	1009110051073.0
208	311.80133	-9.34920	17.102	0.072	18.12	0.0	0.587266	0.0	37.7742125696	-29.9364210362	1009111068960.0
209	312.66049	-6.08155	17.086	0.076	17.88	0.0	0.600106	0.0	41.568192876	-29.218002558	1007111089262.0
210	313.59387	-14.34826	16.672	0.042	15.53	0.0	0.52776	0.0	33.2906797856	-33.6176755339	1015109085573.0
