85	315.29606	-12.55101	17.071	0.064	18.17	1012111051708.0
86	315.36822	-18.65530	16.803	0.122	15.27	1018108034830.0
87	315.37609	-11.18742	17.123	0.175	16.91	1009112003717.0
88	315.47503	6.09597	17.126	0.134	17.72	1107112018411.0
89	315.88349	-2.06484	16.86	0.137	15.48	1001113027799.0
90	315.91066	-11.83043	17.201	0.102	18.64	1012111075186.0
91	315.92048	-13.01857	16.765	0.067	15.84	1012111036242.0
92	316.57132	-9.09145	17.29	0.195	17.83	1009112070770.0
93	316.64026	-12.21596	17.285	0.074	19.97	1012111062632.0
94	316.71384	-0.80928	16.905	0.141	15.71	1001113073846.0
95	316.73036	-5.03477	17.037	0.161	16.48	1004113021006.0
96	316.75254	-0.66449	16.877	0.166	15.23	1001113079013.0
97	316.88536	-2.03157	17.164	0.11	18.45	1001113029000.0
98	316.89503	1.41846	17.055	0.235	15.57	1101113053478.0
99	316.94973	-16.73925	17.147	0.109	18.07	1015110006156.0
100	316.95681	-15.06051	17.027	0.134	16.83	1015110057139.0
101	317.03462	-11.10396	16.983	0.139	16.45	1009112006256.0
102	317.12882	-13.48412	16.808	0.125	15.31	1012111020712.0
103	317.12928	-13.48415	16.806	0.125	15.33	1012112019234.0
104	317.25175	-4.89271	17.163	0.27	15.82	1004113026130.0
105	317.27205	-4.57895	16.926	0.19	15.31	1004113037333.0
106	317.37999	-18.54434	17.357	0.109	19.97	1018109035344.0
107	317.44263	-14.79301	16.836	0.141	15.31	1015110065102.0
108	317.55411	-13.76251	17.308	0.122	19.29	1012112010661.0
109	317.67684	-11.08184	17.298	0.112	19.38	1009113006583.0
110	317.70478	-6.68795	17.322	0.122	19.34	1007113054295.0
111	317.72824	-0.15820	17.087	0.198	16.29	1001113096703.0
112	317.84982	-9.03017	17.359	0.31	16.61	1009113066665.0
113	317.98465	-8.54458	17.23	0.18	17.6	1009113080454.0
114	318.02589	-6.16862	16.881	0.168	15.29	1007113070459.0
115	318.28816	3.53046	17.117	0.164	17.02	1104114025362.0
116	318.29407	-10.15773	17.212	0.313	15.49	1009113034095.0
117	318.41197	-4.65859	17.401	0.156	19.51	1004114030787.0
